"short_id","lon","lat","description"
"30542","35.764545","31.689586","I told my best friend that I was queer. I was crying and shaking, terrified that she'd push me away. But she held me close."
"72175","35.79316","31.71865","اول مره نمارس انا و زوجتي مع شخص من هاذ المدينه نحن من عمان"
"9108","35.223026","31.774002","After talking about brotherhood between Jews and Muslims, we had sex in park next to the King David Hotel. As soon as he came, he tried to rob me. But it seemed so half-hearted that I knew he was just trying to save face. I took his hand off my collar and walked away."
"75202","34.754495","32.053636","you are not alone. אוהבת אתכם מאוד
(ודברו עם ורד וליטל יא מפלצות אומנותיות בסיכון)"
"75204","34.313541","31.34405","Y'all are valid and loved, stay strong 3>"
"75208","34.887031","32.089199","we're here
we're queer 
we're filled with existential fear

(stay safe)"
"75594","35.214841","31.780019","We kissed here for the first time. We joked about who's supposed to make the first move and you tasted like peach. I'm so glad for everything we had."
"76669","35.543362","32.787228","Held hands with you for the first time here. I long to hold you and feel the comfort you bring again."
"76670","34.719597","31.694344","Held hands with you here as we lay in bed together. I miss our soft moments."
"171624","34.755769","32.053408","I'll never forget you."
"78138","34.791319","32.071452","I was on my way home after a long day and saw someone on the street with trans and pan pride pins on their backpack. Desperately wanted to find a subtle way to show pan solidarity but all i ended up doing was cross the street. It made my day"
"78387","34.767859","32.079979","I can't wait to come to Tel Aviv pride when I go to Israel for the first time. Being Jewish has helped me with understanding my queer identity. I love Eretz Yisrael."
"78443","34.467043","31.501787","The first boy I ever kissed lived here. His cousin found out and tried to stab me. I haven't been back since."
"78445","35.261428","32.222784","I had to leave after they found out"
"78691","35.013785","32.772343","I had my first kiss with a girl here"
"78692","34.97248","32.820015","I had my first queer crush here and realized I was bi"
"79423","34.791773","32.006011","My first kiss with my girlfriend"
"80079","34.775864","32.074275","Went to a bi/pan party on Bi Visibility Day 2019. Danced, drank and laughed with other queer friends."
"80959","34.80484","32.090798","אני אוהב אותך יותר מכל, הפרפר שלי"
"81400","35.231037","31.780857","a palestinian lesbian dreams of these streets often"
"82172","35.149724","31.764579","Joined the queer alliance in the campus. First time I got to talk to someone who is like me in real life."
"84128","35.140854","31.74746","On Shnat I asked my friends to use the pronouns that make me comfortable and happy. They did. Thank you."
"124100","34.905918","32.179434","Came out to my parents as Bi."
"124283","34.75049","32.049764","Im nonbinary lol"
"125626","35.188783","31.780722","You held my hand here, and for the first time I could feel you testing the boundaries of our friendship. A few months have gone by since then, and we don't talk about it openly, but I'm pretty sure we're dating now"
"423878","35.258249","31.857751","Stay safe y’all ❤️"
"126886","35.000739","32.289069","I came out as trans when I was 14 (Sept 1st 2016) at the first day of 9th grade. I am now 19 and It's definitely the best decision of my life. - FLEUR"
"126888","34.896998","32.263193","This is Me again (from sha'ar efraim) this is kinda the place where I came out publicly as trans to my classmates. I couldn't find the exact location of my highschool but it's close enough - FLEUR"
"127108","35.208371","31.758239","You were the first girl I dated. I miss you and I miss what our bodies would do together."
"127109","34.786262","32.089026","Where I first had sex with a girl."
"127548","35.115862","32.144013","finally accepted im bi after a girl in our base took me aside for a talk where she asked me if i was really bi, said she ""used to be bi herself"", pinned me to her bed while on top of me in a platonic way, and i got so flustered i couldnt stop thinking about it 2 years later. israeli girls are the devil"
"127545","34.989643","32.830796","We were just talking about types and attractiveness and stuff, and my friend casually talked about me being pan in a way that just showed she cared about me to remember and learn who I am, that she took the time to understand. Love you for that liraz ❤️"
"128584","34.838581","31.584543","i fell in love with her, here. she never knew."
"128748","35.404031","31.314972","her windy hair at sunset.. the first time I thought to myself ""maybe I'm queer"""
"129553","34.875823","32.190409","i hated this school but at least i met you."
"130002","34.87588","32.190284","this school sucks but at least I met you. I don't even care that you have a boyfriend, sometimes a one sided relationship is so strong its enough for both. I love you, but not in the way you think, not anymore. you forced me to grow up and I'll always be grateful."
"423998","34.744304","32.010176","free palestine 🇵🇸"
"132153","35.135131","31.642957","Came out to all my friends and have an amazing support system, except my parents who consider me a failure but one day I’ll move out"
"132433","35.175102","31.788999","Going to sem next year (2022). Really nervous because I will be forced into being Jewish, more than I want to be. I want to get a girlfriend here, my first one ever. Or at least have other queer people on Neve campus with me. 

Meet me; I always wear crocs and I like purple :)"
"132502","34.876082","32.190294","got into my first queer relationship around here and made some great lgbt friends.  thank you for being so supportive, everyone in middle school."
"134898","34.884214","32.153955","I miss you so much
I guess a part of me loved you as more then just a friend, i can see it now 
I wish you were already gone from my memory"
"132958","35.270182","32.173983","free palestine"
"135320","34.883414","31.545134","from the river to the sea - Palestine will be free ♥️"
"113934","35.286321","31.982028","FREE PALESTINE"
"116636","34.421446","31.480934","free palestine! sincerely, a gay jew 💕"
"121798","35.241869","31.77523","FREE PALESTINE <3"
"122694","35.201029","31.915134","free palestine"
"129694","35.374782","32.730217","Free Palestine"
"135939","34.31675","31.357892","I was here. I was queer. Free Palestine <3"
"141794","34.731386","31.75304","Free Palestine!
FUCK pink-washing"
"144471","34.313085","31.345759","Pls know despite what the media says there are gay Palestinians. We are here, we are queer. Free Palestine."
"47121","35.016775","31.887597","my shitty high school where i first discovered i was a lesbian. kinda homophobic so i was scared to come out"
"47124","35.017771","31.886318","where i first met her. she's my best friend but i kinda had a crush on her to be honest"
"47128","35.004303","31.909212","where my first IGY group would meet. you guys made me feel welcome. i love you dearly"
"155423","34.34585","31.425591","Hey gaza is full of LgBTq. We stan the lezbos"
"155412","34.34585","31.425591","Hi im fruity"
"156186","35.295588","32.00607","said “i love you” to her for the first time(free palestine)"
"156895","35.208712","31.913729","Came out to my best friend, in al istiqlal park , was a big mistake tbh , he outed me to the whole school… but still, i love you . I miss you , I forgive you .. wish things were different, i hope you r ok .. oh one last thing FREE PALESTINE ♥️"
"157853","35.244039","31.928609","I love you"
"157978","34.766169","32.07602","Summer of 2021, my first pride parade. One of the greatest things I got to experience."
"158062","35.245661","32.78249","The first girl that genuinely liked me and I liked back, but she had a girlfriend."
"158505","34.773483","32.07446","Got my heart broken..."
"48177","34.816189","32.072794","had a crush on you"
"45416","34.872453","32.101265","I accidentally kissed you on the cheek then ran away. That was my first clue that I might not be as straight as I thought."
"45418","34.992848","32.809874","My first IGY meeting didn’t happen here, their space just moved here, but it’s thanks to IGY that I realized I’m aromantic and asexual."
"177616","34.922139","32.047145","This is where I grew up, and I'm QUEER."
"180871","34.959569","31.823742","stanning the palestinian gays"
"185034","35.118377","31.783564","I had known that I was a lesbian for a while, but you definitely confirmed it with that kiss under the stars"
"182683","35.378043","31.892001","reminder that not supporting israel isnt anti-semitism, and a reminder that every palestine is being colonized by israeli settlers. free palestine."
"49769","35.207314","31.778128","Saw my first pride parade here while on holiday. I was seven and I thought the colours looks so fun"
"49879","34.767444","32.078281","Went to pride after the organizers for my Birthright trip fought to allow our group to go on behalf of me and the other couple queer kids there. Mishpacha"
"50296","35.220883","31.251082","I turn the cats queer."
"51325","34.92423","32.433422","Bby it ain’t no lie I’m bi bi bi"
"52220","35.068127","32.835884","My cousin and I came out to each other during our annual late night talks and I've never felt love and acceptance like it."
"52924","34.872","31.999417","came here on a birthright trip. Became instant friends with this girl who im still friends with 4 years later. she was the first girl i had real feeling for and made me realize i wasn't straight."
"53356","35.03466","32.114646","At the Ulpena on the bench in front of the far building, came out to a friend as bi...who subsequently came out as bi, too. We don't talk anymore but that was my first face-too-face coming out. I'll never forget it."
"53964","34.906126","32.176764","My first pride march
I have never felt safer and more camfortble in my own skin beafore first time covered in rainbows smiling ear to ear"
"54374","34.970436","32.590468","I met you here for the first time, those two weeks in the summer when we were both awkward tweens. It's been 3 years, I'm happy that we're together now"
"187927","34.751961","32.045234","My grandparents were born here before their exodus in 1948, so please don’t support the occupation because of their pink-washing. I deserved to live here just as they did, I deserved to be indigenous to my land and not a stranger everywhere I went. I miss a city I’ve never seen and it hurts. A gay Palestinian is indigenous to here and always will be."
"56642","35.214985","31.75465","I finally realised that there would be people in this world that I could fall in love with, that I could be happy with. That I could live a religious life and still love women in a way so many deem unholy. I knew you for ten days and still I think of you and your righteous eyes."
"56643","35.222355","31.777299","This is where I fell in love with you for the first time, you with your coiled hair and bright brown eyes. The smartest person I'll ever meet, and for a very long time, the girl I thought I was destined to love forever."
"191152","35.738525","31.70202","I fell in love here! With a guy he says he loves me I’m a fake account with fake pics it all started as a joke now I’m in love with him i wish i can tell him the truth why being gay is so hard? Why we can’t find a guy the truly loves us! They all just want sex what about love? What about being loved and taking care off!! All i want is a guy who will treat me like his little kid no one knows I’m gay I’m afraid to tell anyone I’m afraid to show my face it hurts me what I’m asking for is not hard all it needs is a man who will understand me who will understand my needs! I love mens and nothing to do about it I’ll just wait for the true love to come"
"194556","34.985111","32.805262","My uncle came out while my mother was pregnant with me. 17 years later I realised I was queer too."
"195257","34.48482","31.525465","I’ve always imagined you and me sitting out in the sun, hand and hand, free at last. We spoke of all the places we would go if we could. Yet you are gone now. If I had known that bombs raining down on us would take you from me, I would have gladly told the world how I adored you more than anything. I’m sorry I was a coward."
"196906","35.784203","32.002702","i finally came out to my mom
it did not go so bad 
you are loved"
"139958","35.242963","31.775776","I had my first gay kiss here as the sun set over the Dome of Rock in front of us. I, a Palestinian Muslim, and he, a British man, seemed to silently understand the irony of our kiss amidst the 3 of the holiest sites in the world."
"143705","35.207124","31.861063","had my first kiss with a boy here, and that same day i had my first kiss with a girl. now i live in the u.s with my girlfriend, feeling so lucky to be able to express my love to her everyday. queer muslims exist. queer palestinians exist."
"214793","35.063321","32.511439","My religious bestie finally came out to me after waiting for ages for her to realize she’s bi and accept it."
"72550","34.776543","32.083189","saw two women kissing on the bus for the first time (we were on the way to the pride parade)"
"72882","35.078651","32.841905","Around here is where I came out to my cousin right before sunrise. We were both drenched in tears, especially when they came out to me right afterwards. I'm so grateful to have them in my life"
"227947","34.881845","32.441554","My first kiss, which was already really bad, but then the (out of the closet gay) guy told me that he's not attracted to me and started having a sexuality crisis as I'm on his lap."
"245874","34.518725","31.046852","Free Palestine, today, tomorrow, and forever."
"246013","34.177699","31.198889","was on vacation here. we were calling each other back then, and it was during the sunrise. the view was too pretty, and it felt like she was right by my side, watching the sun and sky together. though it’s been 3 years, our relationship is already gone due to my homophobic parents who broke us apart. we have parted ways and of course we have moved on, but the thought of our relationship and this specific scene is still special to me. :)"
"291876","34.580748","31.956105","stay strong"
"293147","34.400675","31.448885","in solidarity with all my palestinian brothers and sisters, you are all loved. Free Palestine"
"306689","34.782338","32.111705","where i'd hope to go with you someday"
"316011","35.213935","31.890733","you made me get attached to you then left"
"318325","35.206075","31.831192","fell in love with my next door neighbor here, i wish one of us would have had the balls to ask to be actual girlfriends."
"327445","34.985678","32.81627","my gay awakening is somewhere here, i wish I WISH SHE was gay (straight women are kinda my type lol) it hurts cz i loved her more than anything and ig i will never be able to love anyone as much as i did love her but life moves on. i also hope to meet her someday cause we never did <3"
"336293","34.91805","32.43385","Been kicked out my house lmao"
"358208","34.934547","32.42906","Came out to my best friend here after school, and I'm so happy that she was the first person I told.
Although, I still dont have a girlfriend yet, but now I do know I have a friend for life <3"
"349575","35.284531","31.886395","Free Palestine❤️"
"349718","34.353605","31.335429","FREE PALESTINIAN"
"349710","34.811563","31.247633","For many years I loved you, you were my first love.. I told you several times that I loved you and I really meant it, you probably took it in the sense of a friends and not as I took it.
I was afraid of losing you so I never said it directly.
That one day on Summer was one of the best days I had,  If I only knew that it'll be our last day, if I only knew what you went through, that you tried to end everything, if I only knew that you'll disappear from my life and will change so much - I would tell you.
You never left my mind, I love you.
I'm glad to know that now you live happy with your family even if it's so far away and even if we don't talk anymore.."
"350185","35.033118","32.115184","My first crush"
"350233","34.871354","32.179733","Came out as bi to my parents here. They didn't say it was a phase, for which I am grateful"
"353628","35.194402","31.901771","They shot him, my heart burned, everyone consoled me for the loss of a friend, they did not know that I lost myself, that bullet killed both of us, they said that you are a martyr that you are in heaven, I will come to you, my love, wherever you are, heaven, hell, or nothingness .... I will come to you."
"353661","34.789165","32.086246","#freepalestine"
"376668","35.235427","31.777642","I can't believe we kissed here. everybody was looking but it didn't matter, we were in love."
"383868","34.772321","32.063214","You asked me if i liked girls (so casual) while we waited for our friends to arrive at the bar, in a time where i wasn't out to almost no one. 
Was one of my favorite moments with you, so easy and calm.
Love you forever girl."
"383893","34.810677","32.756569","No one here knows, i had one expercince with someone dear to me, never saw them again, hope they came to terms with who they are."
"383903","35.748348","32.056736","You are not alone, i love you be strong"
"383984","34.862149","32.291988","We had our first date here. I'm the happiest I've ever been, I love you so much ❤️ One day I'll be able to marry you here."
"77211","34.932686","32.570394","saw a movie here and realized that I'm bisexual"
"388469","35.235522","31.777068","FREE PALESTINE"
"391094","34.760375","31.854344","Being the first person to come out openly as trans/gay in my religious moshav, quite scary. 
You are all loved and valid."
"393306","35.590795","31.751548","We were drunk in the room alone and i asked him to kiss me, it was his first time making out with a guy, and i don’t think it meant a lot to him. We don’t talk anymore, we’re both busy with our own lives and we’re just heading towards different paths, i guess we just grew apart, i just hope he knows how much it meant to me."
"316028","35.218756","31.80044","made friends like me <3"
"82176","34.804491","31.250892","Laughing about Star Wars, being my himbo self and meeting you for the first time, I fell in love head over heels. I realised I was gay only several weeks before that, at age 30, and I was so happy I knew who I was. I'll probs never confess, but you are my pack and I love you, in more ways that I can count. I hope one day smth will happen, but even if not, its ok. I love you anyway, no matter what"
"167974","35.232682","31.787536","We had our first kiss here and it was the best first kiss I’ve ever had with anyone,  I love you"
"158292","34.878689","32.101933","Had in here my first sex with a girl,
It was fantastic"
"238213","35.001678","31.723019","from the river to the sea, we are queer and palestine will be free"
"393693","34.793902","31.254473","I love you but I’d rather have you as a friend than not at all"
"394025","34.990525","32.812148","Hooked up after a date in my commune."
"394026","34.995165","32.820426","My first date with a man."
"394029","34.947856","32.091132","Had my first time with a man here, I also had my first time with a woman here"
"394033","34.879722","32.045485","First time I had sex"
"343444","35.260127","31.972565","احببتك اكثر مما ينبغي"
"343273","34.990063","31.756031","Free Palestine."
"343246","35.721907","32.041813","I haven’t came out yet , because it feels like no one will understand you in this small place. But i hope i can leave this place ASAP and get to find the love of my life :/"
"343267","35.225248","31.90839","I love them, been together for almost a year now, I am back home for winter break and seeing how different I am from all of my friends, how all of them talk about their boyfriends and I cant share how much I love her hurts, they will judge me so hard, it will get to my parents and my life will be ruined. It sucks to sleep everyday thinking about the day I have to choose my partner over my parents. Its also harder to always have to ask myself if what I am doing is the right thing. The only think im sure of is that our love is so pure and it doesn't happen twice in life. Im just so lost"
"358667","34.903769","32.155261","had my first gay kiss here in her car"
"358669","34.779968","32.056463","First time sleeping with a women"
"358683","34.84798","32.053958","I love you, dump this boyfriend and kiss me already"
"358609","34.95119","32.094162","Am I alone?"
"358489","35.796364","31.94617","كويرز مروا من هنا 🏳️‍🌈💋"
"395102","35.469419","32.266436","Today all of my clasmates yelld at me wile i defended gay rights, after this i left the class and startd crying.
They dont know im a lesbian."
"395153","34.43005","31.5231","Here was our first date, we sat talked about our childhood , queer culture , food and bagpipes"
"377572","34.981564","32.81308","You dropped me off at the parade, at I thought you would go somewhere else while I stay there for a while. You ended up joining me, and spending your time with me instead. You told me how much you’re proud of me, no matter how I identify myself. I am so happy I have you as my mother. Thank you."
"368620","34.769819","31.916161","I finally accepted myself here."
"368301","34.818907","32.094463","I wish I had the courage to do something about it. To make the move. I know you expect me to. And I will. Hopefully soon before you move on….."
"394732","34.774762","32.085857","I confess my love to one of my best friends, she loved me too, that I for letting me feel like I’m belong dizengoff 🏳️‍🌈💜"
"387310","34.807563","31.266887","Daily reminder that cashews come froma fruit"
"388451","34.557251","31.676331","When I came out as a lesbian and posted it on Twitter, I had some homophobic arab men tag the IDF on my account and say I deserved to be bombed by them. Having grown up in London , I’ve also been told by some queer people that Palestinians deserve to be bombed because they are less accepting than Israelis on the lgbt people. Decided to pin this here because it’s the place I’m supposed to be in, not in a refugee camp."
"397410","35.182028","31.959153","sitting in an arabic literature class while my homophobic professor is hating on old homoerotic arabic poetry"
"397578","35.521646","32.786121","Every know and then I open on this website to re-read the Palestinian stories , and everytime I cry. I wish I was able to share a lgbtq experience I had in Tiberias but I cant because I'm a refugee. The only thing  I know about this place is what my grandparents went through in the 1948. Not love but misery. To any one reading this  please dont support settler colonialism please dont support our ethnic cleansing"
"397856","34.430132","31.529274","A place were I kissed my first crash. Being gay in Gaza is hard but somehow it was fun. I made out with a lot of boys in my neighborhood. I thought everyone is gay to some level."
"397971","35.168623","31.887609","Played with his hair"
"398027","35.08301","31.501089","How lucky are the people who see the person we want to see , I miss you... like alot."
"398568","34.767066","32.058016","First time visiting Israel/Palestine, I dated an ex airforce officer after we matched  on tinder. He was trying to impress me by telling me he targeted a residential building in Gaza. I'll never forget this date, it changed my whole perspective about the conflict"
"401148","34.860656","32.334342","My girlfriend's house, for a year her parents thought I was just a good friend and at first my parents didn't want her to stay with us. We have been together since we were 17, we are now 21. We went through hard times and joys together but I don't know what I would do without her, there is no person more fun to hug than her. Today both families know. be strong. It gets better."
"401169","34.907634","32.078093","I’m here. I’m queer, im a religious person, you are not alone. Stay strong, it’s get better, love youuuuu"
"401616","35.257509","31.764156","i remember our first kiss
it was heaven, you were heaven i still miss you everyday"
"94048","34.861575","32.054564","you are the greatest love ive ever had and known. i’m so proud of you for coming out to your mom. even though i’m not out yet and it’s not so certain if this will ever work out for us i’m happy we have each other. i love you my beautiful angel. you make me so so happy every day i see you. i love driving back at 4am from kiryat-ono just so i could be with you for a couple of hours. so worth it."
"94051","35.009243","31.884912","i’ve know i’m bi since 8th grade. being in a religious community while dealing with my sexuality can be rough. if anyone else from modiin feels the same way as i do. drop a pin down below :) just want to know i’m not alone."
"401766","35.160874","32.806145","Love will win here too. #lovewins"
"401767","35.166392","32.81467","Gay <3"
"401768","35.173567","32.799264","لازم نتقدم. عالم الميم مش لازم يكون عالم من حالو. منحب الكل، دوركو تحبونا"
"401762","35.171341","32.809568","We are arab. Some of us are queer ❤️"
"401764","35.175634","32.802879","بحبكو ❤️"
"401775","34.997076","32.822311","The best feelings when I see him ❤️"
"401763","35.168866","32.804198","The first time I held hands with a man ❤️"
"401765","35.167659","32.817009","بحقلنا نحب"
"401771","35.181725","32.806881","Hugs ❤️"
"401774","35.166006","32.810478","LGBTQIA🏳️‍🌈👬🌈"
"402282","35.213786","31.927189","I miss you Mohammad"
"402292","35.010333","32.8394","Recently I was having a trouble accepting myself as a queer and  Palestinian. I’ve always had people telling me to choose between being a queer or a Palestinian. I live abroad, One day while I was telling my grandparents expulsion story from haifa , a girl told me that if I want to constantly see pride flags flying in haifa it must remain under the Israeli control. She told me I had to abandon my right of the return because currently haifa is queer friendly. I cried because I’ve actually been told by arabs too that I have to choose between acting like ‘westerners’ ( being queer ) or a Palestinian , they don’t understand that’s it’s not something I choose it’s something I was born into. I get jealous when I see people that don’t deserve to live there enjoying their lives , having pride parades , while turning ours into hell . I get jealous and crazy while seeing foreigners fly to that stolen land and join pride parades their then comeback to speak how they had fun.but this actually made  me realize I can handle someone being homophobic to me but I can’t handle someone supporting settler colonialism"
"402325","35.683594","32.656204","We stood together here and you pointed forward saying ‘‘ here’s Palestine” then pointed left “And here is Syria”"
"402627","35.180221","32.085043","first person i came out to was my father. whenever i want speak to someone about my deep secrets  i come to the cemetery and speak to dad. I know if you were alive now I wouldn't have been able to tell you that im gay. but i dont have anybody else to speak to not even my close friends"
"402805","34.752025","32.045422","I will never support the occupation, I promise. 

Love from the UK"
"401534","34.376218","31.456177","الاشي الوحيد يلي مصبرني على العيشة بغزة هو البحر و انتي"
"403462","34.812668","32.173485","I’m gay and I’m Jewish💗"
"403465","34.812772","32.173584","Gay+Jewish 💗"
"403602","35.226338","32.006949","""There are 2 issues of our time, that amount to a litmus test for morality. What you're prepared to do for Palestinians and what you're prepared to for gay and lesbian peoples.""   -June Jordan❤️"
"403590","34.709772","31.921398","i despise colonizers specially the queer ones, my heart is full of hate"
"403591","35.723517","32.034534","i got bullied in this city alot but i managed to leave the country and start a new life"
"403546","34.883578","31.997435","I received messages at grindr from Israeli men wearing military uniform saying ‘ they will kill me’ with photos of D9-Z  machine guns with laughing faces just few hours after I landed at the airport. I had to delete the Palestinian flag next to my name to stop receiving these kinds of messages. This was my first time visiting the land my grandparents were kicked out of , using the privilege  of having a Canadian passport."
"403974","34.863713","32.190207","when I came out as bi to my parents I started crying, my mom laughed a bit and said 'you don't need to cry' and my dad just say 'we love you'."
"403986","35.207558","31.780513","rest in peace Shira Banki, a true ally."
"404012","35.196466","31.970056","i had a dream about you today, im sorry for lying.im sorry for all the things ive made you go through. you may never see this or you might see it but don't know that this about you. i love you"
"404203","34.752088","32.045312","I’m gay and Jewish I would never 💖"
"404221","35.77047","31.999768","Queer Arab people must have superpowers to be able to live in homophobic environments"
"404223","35.204742","31.96803","curly black hair with hazel eyes u make me nervous"
"404229","35.180891","31.959114","We kissed under a tree while someone was playing guitar and singing spacetoon songs"
"404218","34.751517","32.055089","During the Palestinian nakba, my grandparents were forced out of their land to Lebanon. Later on, my family immigrated to France during the Lebanese civil war. The only thing grandpa got from the house before fleeing was the key and a picture of him and grandma infront their house. He would always talk about jaffa oranges , his house and the Mediterranean sea. I grew up wanting to know how I am, where I’m originally from so in 2017 I decided to search from my grandparents original house in old Jaffa. Long story short, with the help of Palestinians living there we found the stairs that used to lead to my grandfather's house , we found the house . We found the lighted window which was once a kitchen window. As a queer Palestinian,  the only time I felt angry and broken about seeing a pride flag was when I saw it flying on grandparents house, on my stolen land."
"404388","35.74145","32.056662","You are not alone <3 
we are everywhere"
"405005","35.19119","31.959666","I still remember when you held my hand, I felt so shy at that time."
"408634","34.766336","32.07755","im in the protest from lgbt rights  they will never silence us"
"639018","35.19038","31.77671","You're not alone. Lesbian jew here. We always existed and it's ok to live authentically to who you know you are;))) sending love xoxo"
"354139","34.796468","32.158244","I proposed to my husband on the beach in Tel Aviv, as the sun set, surrounded by strangers who applauded us. We kissed and knew then that our future was together."
"638540","35.222928","31.759038","I went to seminary here. I didn't have a very good experience, but my classes were wonderful and I made great friends. If you're queer and in any seminary really- you're NOT alone. There are so many people who see you and love you."
"421122","34.798854","31.929184","didn’t love you the way i should have, and now i think about you every day. you found a girl and you’re happy, but i wish i was that girl with you.  out and happy."
"421666","34.909025","32.161518","confessed to my now gf here :)"
"639012","35.188737","31.780747","I sat here for hours speaking to you on the phone. Long distance was hard. I craved your touch for 2 years."
"418872","35.221262","32.227006","I wish I could have you"
"415269","35.175693","31.789081","Of course :)"
"103679","34.791598","32.074466","This was the spot where I met other queers for the first time in my life. It was 2001. I was barely out of the closet and scared my parents would never accept me. These people were my family for a long time. Some of them have since gone out of my life, but I still think fondly of them and hope they're doing OK, wherever they are <3"
"419464","35.124225","32.073258","🇵🇸"
"637823","35.009939","31.898866","Doing this out of spite. 
I'm well aware I'll NEVER come to terms with who I really am."
"103812","35.227818","31.652168","I came out to you and you asked me if it's ok for a young person to contact me in the future for advice on the matter. I didn't expect it, and I hope the young person is doing alright since they never contacted me."
"425923","34.795696","31.958709","Your old home was here. I have good memories with you from there (except for the time your brother caught us)"
"425912","34.878994","32.104941","I had my first kiss with the love of my life after a long night of being so intimate and close to her. I miss her"
"425914","34.890971","32.099995","We made love for the last time before you left. Our first kiss was in P.T and our last kiss was also there"
"425916","34.778031","32.087183","I fell in love with you again. Had the most amazing sex here"
"425918","34.801038","32.171563","You surprised me with the most amazing night here. We made love all night and then walked on the beach. I loved you so much that night I thought my heart would explode"
"105036","34.778971","32.072464","Came out to my mom here after we went together to a queer rights protest. We sat at a coffee shop next to three drug queens who were also protesting. I said there was something I needed to tell her, but was so nervous and couldn't get the words out of my mouth. She asked if something bad had happened to me, if somebody hurt me. When I finally told her I was bi she was so relieved nothing bad happened that she laughed."
"115098","35.223044","31.759163","I went to school here. I wasn't the first gay student and I won't be the last."
"663379","34.461441","31.522067","i will never lose hope in us no matter how long it takes we will be together soon"
"441484","34.796821","32.069037","I live in Israel. The political state is garbage. This country is burning before my eyes. I went to protests, I voted. People are fighting each other! People are violent with each other! Many rights are going to be taken! All because of that DAMN Bibi! He is in trial! He wants to be prime minister forever and tries to make up new rules that basically let him be prime minister while having allegations against him! People and politicians are supporting him. The sane people are trying to go against him. Nothing is ever going to change if he is still allowed to be a politician. Help"
"685501","34.520515","31.531383","Idk how long I will live so I just want this to be my memory here before I die. I am not going to leave my home, come what may. My biggest regret is not kissing this one guy. He died two days back. We had told how much we like each other and I was too shy to kiss last time. He died in the bombing. I think a big part of me died too. And soon I will be dead. To younus, i will kiss you in heaven."
"691421","35.215957","31.913428","free Palestine, my love was taken from me because of the occupation and borders. I will always love you joj"
"450325","35.013698","32.78137","You made me realise I'm not a girl. Then we went to buy me mens' deodorant at Superpharm."
"711895","34.384123","31.409864","keep fighting, dearest palestinian siblings. you will be free to live and love"
"695860","34.440384","31.467209","This is where I first fell for you. It was 2021, the last major Israeli bombardment on Gaza. You never knew you were the reason that I first listened to my favorite bands or watched Portrait of a Lady on Fire. everything comes back to you. now you are a student abroad and Israeli occupation bombs may take everyone and everything you ever loved away. Your mom, your home, your memories. I am so sorry the world failed you. that your mom, sister, best friends, everything is lost in this genocide."
"266532","34.4316","31.523222","I wish I could watch the sunset over Gaza sea with you. For one night I wish this occupation was no longer and that we could be free for once on our own land."
"442580","34.253161","31.293144","I’m from rafah and she’s from deir al balah, she got married later and i left gaza strip, to this day i think of you, to this day i wish to be back to sleep with you in the same bed, i want you to call for my name again, i wish if i can be with you again my heart. بحبك وبالرغم من الي صار دايما في بالي."
"442592","34.246121","31.303336","Realizing the feelings i had for you were more than adoration, realizing that wanting to see you everyday, to be with you and talk to you, for you to call me by my petname that you gave me, i miss you beyond words can describe, i wish if i had the courage to tell you but again i was scared, I didn’t want to cause you any trouble. Now both of us outside gaza strip, but much far a way from each other, بحبك وبخيالي انتي كمان بتحبيني."
"605584","34.451861","31.408331","A gay Palestinian man in Gaza in hated by people for being gay and hated by the Israelis for being Palestinian I am so lost and alone. It always felt like I would have to give up parts of my identity to exist and that I would never be excepted by anyone. But I know and I have realized THAT I HAVE TO STAY STRONG to fight for my rights not only as a gay person here but as a GAY PALESTINIAN PERSON I will choose parts of my identity I AHVE found peace within myself and now I have realized I have to be strong ❤️❤️ FREE PALESTINE 🇵🇸, LGBTQAI+ RIGHTS FOR EVERYONE EVERYWHERE 🏳️‍🌈🏳️‍⚧️!! BE STRONG EVERYONE DONT GIVE UP! ❤️"
"461035","35.256493","32.22414","we exchanged meaningful glances just in a very small, seemingly meaningless interaction but we recognized each other for who we really are and it felt so relieving to finally be truly seen, even tho it was just for a few seconds."
"461221","34.677209","32.003261","i was too scared of falling in love with u that i pushed u away i think we both needed some space to think know its for the better"
